ExtractDate,OrganisationURI,OrganisationLabel,ServiceTypeURI,ServiceTypeLabel,Site Name,Elect Cons (kWh),Elect CO2 (tonnes),Gas Cons (kWh),Gas CO2 (tonnes),Total CO2 (tonnes),Total kWh
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 221 - 229 Lidgett Lane,1212,0.655692,0,0,0.655692,1212
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 221 - 231 Iveson Drive,1495,0.808795,0,0,0.808795,1495
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 23 - 26 King George Road,90,0.04869,0,0,0.04869,90
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 23 - 27 Radcliffe Lane,722,0.390602,0,0,0.390602,722
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 23 - 29 Baildon Close,365,0.197465,0,0,0.197465,365
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 23 - 29 Fawcett Gardens,441,0.238581,0,0,0.238581,441
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 23 - 33 Beckhill Fold,793,0.429013,0,0,0.429013,793
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 23 - 33 Monkswood Drive,1584,0.856944,0,0,0.856944,1584
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 23 St James Drive Flats,2271,1.228611,0,0,1.228611,2271
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 23 The Towers,560,0.30296,0,0,0.30296,560
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 23 Victoria Terrace Flats,111,0.060051,0,0,0.060051,111
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 233 - 243 Iveson Drive,1990,1.07659,0,0,1.07659,1990
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 24 - 34 Beeston Park Terrace,802,0.433882,0,0,0.433882,802
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 24 - 34 Rossefield Parade,840,0.45444,0,0,0.45444,840
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 24 Cowper Street Flats,437,0.236417,0,0,0.236417,437
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 24 Hamilton Avenue Flats,2,0.001082,0,0,0.001082,2
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 241 Hyde Park Road Flats,418,0.226138,0,0,0.226138,418
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 245 - 255 Iveson Drive,1248,0.675168,0,0,0.675168,1248
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 245 Stonegate Road Flats,3756,2.031996,0,0,2.031996,3756
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 247 Broadway Flats,1335,0.722235,0,0,0.722235,1335
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 249 Broadway Flats,1426,0.771466,0,0,0.771466,1426
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 25 - 30 Beckhill Vale,1432,0.774712,0,0,0.774712,1432
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 25 - 30 Elmfield Court,1616,0.874256,0,0,0.874256,1616
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 25 - 30 Lewisham Court,735,0.397635,0,0,0.397635,735
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 25 - 31 Ainsty Road,494,0.267254,0,0,0.267254,494
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 25 - 35 Rossefield Walk,751,0.406291,0,0,0.406291,751
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 25 - 39 Pasture Mount,1951,1.055491,0,0,1.055491,1951
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 25 Grange Terrace Flats,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 25 Grange View Flats,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 25 Lickless Gardens Flats,901,0.487441,0,0,0.487441,901
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 25 Spencer Place Flats,68,0.036788,0,0,0.036788,68
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 25 St James Drive Flats,263,0.142283,0,0,0.142283,263
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 251 Broadway Flats,1660,0.89806,0,0,0.89806,1660
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 253 Broadway Flats,1330,0.71953,0,0,0.71953,1330
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 26 - 29 New Street Grove,1600,0.8656,0,0,0.8656,1600
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 26 - 32 Baildon Chase,415,0.224515,0,0,0.224515,415
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 26 - 33 Hemingway Garth,1932,1.045212,0,0,1.045212,1932
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 26 - 33 Marlborough Grange,3235,1.750135,0,0,1.750135,3235
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 26 - 36 Bank Avenue,811,0.438751,0,0,0.438751,811
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 26 - 36 Bedford Mount,820,0.44362,0,0,0.44362,820
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 26 - 36 Crimbles Place,2084,1.127444,0,0,1.127444,2084
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 26 - 36 Eastwood Nook,747,0.404127,0,0,0.404127,747
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 26 - 36 Ganners Walk,2221,1.201561,0,0,1.201561,2221
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 26 - 36 Ganners Way,802,0.433882,0,0,0.433882,802
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 26 - 36 Lingfield Close,1944,1.051704,0,0,1.051704,1944
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 26 - 36 Lingfield Crescent,1092,0.590772,0,0,0.590772,1092
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 26 - 36 Lingfield View,930,0.50313,0,0,0.50313,930
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 26 - 36 Nippet Lane,3512,1.899992,0,0,1.899992,3512
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 26 - 36 Stanks Drive,1011,0.546951,0,0,0.546951,1011
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 26 - 36 Tinshill Lane,1776,0.960816,0,0,0.960816,1776
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 26 - 36 Tinshill Mount,823,0.445243,0,0,0.445243,823
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 26 - 36 Woodbridge Gardens,2714,1.468274,0,0,1.468274,2714
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 26 - 40 Heights Garth,2704,1.462864,0,0,1.462864,2704
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 26 - 48 Granville Road,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 26 Grange View Flats,3,0.001623,0,0,0.001623,3
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 26 Hanover Square Flats,37,0.020017,0,0,0.020017,37
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 26 Hillcrest Avenue Flats,3,0.001623,0,0,0.001623,3
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 26 Mexborough Street Flats,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 260 Lidgett Lane Flats,73,0.039493,0,0,0.039493,73
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 27 - 29 Bawn Gardens,1994,1.078754,0,0,1.078754,1994
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 27 - 32 Shakespeare Approach,3084,1.668444,0,0,1.668444,3084
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 27 - 37 Beckhill Chase,1663,0.899683,0,0,0.899683,1663
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 27 - 37 Butterbowl Gardens,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 27 - 37 Hebden Green,779,0.421439,0,0,0.421439,779
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 27 - 37 Iveson Drive,1644,0.889404,0,0,0.889404,1644
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 27 - 37 Rigton Drive,3482,1.883762,0,0,1.883762,3482
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 27 - 37 Saxon Mount,1983,1.072803,0,0,1.072803,1983
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 27 - 43 Stead Lane & 2 - 8 Moat End,2100,1.1361,0,0,1.1361,2100
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 27 - 49 Cromwell Mount,1642,0.888322,0,0,0.888322,1642
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 27 - 49 Lincombe Rise,12986,7.025426,0,0,7.025426,12986
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 27 St James Drive Flats,3051,1.650591,0,0,1.650591,3051
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Housing Leeds - Landlords Supply - 270 - 292 Lincombe Drive,664,0.359224,0,0,0.359224,664
